Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,time_of_day,Customer_Category,Season,Promotion,Member
1000000121,2021-04-14,Brian Curry,"['Umbrella', 'Shampoo', 'Cereal']",3,23.310000000000002,Credit Card,Rodneyton,14:32:27,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000000122,2021-05-06,Jessica Miller,"['Brown Sugar', 'Orange Juice']",2,21.39,Debit Card,Serranochester,16:42:28,Middle-aged (50-64),Winter,None,Yes
1000000123,2020-04-27,Mark Bailey,"['Lemonade', 'Ear Muffs', 'Cheese', 'Energy Drinks']",4,50.74,Cash,West Erik,10:32:03,Middle-aged (50-64),Spring,None,Yes
1000000124,2021-07-08,Kevin Mccarthy,"['Sugar', 'Frozen Garlic Bread']",2,27.8,Credit Card,New Jessicafurt,08:26:07,Adult (30-49),Winter,None,No
1000000125,2022-04-22,Samantha Garcia,"['Snack Cakes', 'Boots', 'Muffins', 'Duffel Bag', 'Multi-Surface Cleaner', 'Bobby Pins', 'Swim Cap', 'Hand Sanitizer', 'Pull-up Bar', 'Cold Medicine']",10,95.01,Cash,Lake Laura,15:44:48,Adult (30-49),Fall,None,Yes
1000000126,2020-03-11,Erin Mcdonald,"['Body Wash', 'Super Glue', 'Bathrobe', 'Handbag', 'Almonds', 'Frozen Chicken Nuggets']",6,72.15,Mobile Payment,North Charles,07:58:10,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000000127,2023-05-05,Melissa Lindsey MD,"['Photo Albums', 'Yoga Mat', 'Jeans', 'Slippers', 'Crackers', 'Protein Bars', 'Mayonnaise']",7,86.47,Cash,Alejandromouth,09:25:11,Young Adult (20-29),Fall,None,No
1000000128,2023-12-06,Hector Robinson,"['Blouse', 'Stamps', 'Carry-on Bag', 'Rowing Machine']",4,36.47,Credit Card,West Kellyport,17:04:04,Young Adult (20-29),Fall,None,Yes
1000000129,2022-01-30,Michael Garner,"['Winter Hat', 'Pickles', 'Frozen Pizza']",3,20.24,Mobile Payment,Joelborough,23:06:26,Adult (30-49),Fall,Discount on Selected Items,No
1000000130,2022-03-16,Kimberly Powell,"['Air Freshener', 'Dress', 'Toilet Paper', 'Canned Vegetables']",4,55.57,Cash,East David,06:58:10,Middle-aged (50-64),Fall,BOGO (Buy One Get One),No
1000000131,2023-04-10,Todd Kennedy,"['Frozen Garlic Bread', 'Kettlebells', 'Muffins']",3,25.880000000000003,Cash,New John,08:31:15,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000000132,2022-08-12,Anthony Bradley,"['Shoes', 'Jeans', 'Ziploc Bags', 'Frozen Meatballs']",4,47.870000000000005,Mobile Payment,Lake Angelafurt,18:24:28,Adult (30-49),Fall,None,Yes
1000000133,2022-08-29,Joshua Gomez,"['Honey', 'Pasta Sauce']",2,32.55,Cash,East Matthewfurt,15:54:13,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000134,2021-11-24,Holly Mendoza,['Nail Polish'],1,15.35,Debit Card,East Christopher,06:29:39,Young Adult (20-29),Fall,Discount on Selected Items,Yes
1000000135,2022-01-30,Kara Alvarez,"['Trail Mix', 'Cotton Balls', 'Bobby Pins']",3,39.019999999999996,Debit Card,North Haleyberg,09:16:39,Adult (30-49),Fall,None,Yes
1000000136,2021-06-15,Shawn Hudson,"['Purse', 'Bathrobe', 'Frozen Pizza', 'Muffins']",4,34.75,Cash,Jaredtown,18:45:20,Senior (65+),Winter,Discount on Selected Items,No
1000000137,2020-06-01,Scott Wood,['Pretzels'],1,9.42,Mobile Payment,Lake Karenbury,14:18:16,Teenager (13-19),Summer,Discount on Selected Items,No
1000000138,2023-02-10,Joseph Davis,"['Scarf', 'Candy Bars', 'Binders', 'Exercise Bike', 'Bug Spray', 'Suitcase']",6,55.089999999999996,Cash,New Eddie,15:43:51,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000000139,2022-08-30,Reginald Gardner,"['Flashlight', 'Charcoal', 'Brownies']",3,26.669999999999998,Cash,Rebeccaland,10:24:39,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000000140,2020-01-07,Kellie White,"['Cinnamon', 'Mustard', 'Laundry Detergent', 'Cheese', 'Envelopes', 'Frozen Pizza', 'Exercise Bike', 'Tape', 'Orange Juice', 'Glue', 'Bra']",11,113.14,Debit Card,Brucemouth,08:38:12,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000000141,2023-02-10,Karen Thomas,"['Frozen Cookies', 'Syrup']",2,11.02,Credit Card,West Joshuachester,18:59:58,Young Adult (20-29),Spring,None,No
1000000142,2023-12-10,Denise Smith,"['Soy Sauce', 'Almonds', 'Donuts']",3,24.45,Cash,South Elizabeth,12:43:56,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000000143,2021-08-20,Yolanda Davis,"['Handbag', 'Winter Hat', 'Frozen Bagels']",3,45.93,Credit Card,West Zacharyshire,15:41:56,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000000144,2023-09-03,Frank Barnes,"['Bobby Pins', 'Chewing Gum', 'Exercise Bike', 'Bug Spray', 'Construction Paper', 'Headbands']",6,63.74,Mobile Payment,Mcmahonburgh,14:56:05,Adult (30-49),Summer,Discount on Selected Items,No
1000000145,2020-11-12,Christopher Smith,"['Bikini', 'Light Bulbs', 'Baking Powder', 'Cold Medicine', 'Pajamas', 'Juice', 'Conditioner']",7,48.029999999999994,Debit Card,Port Alexanderview,20:13:09,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000000146,2022-07-12,Karen Anderson,"['Frozen Pancakes', 'Ruler', 'Frozen Vegetables', 'Cinnamon', 'Mac and Cheese', 'Folders', 'Shower Shoes']",7,72.0,Mobile Payment,Ryanburgh,07:59:16,Young Adult (20-29),Winter,None,No
1000000147,2023-03-14,James Ryan,"['Sorbets', 'Lip Balm', 'Batteries', 'Treadmill', 'Vinegar', 'Bathrobe', 'Frozen Pancakes']",7,65.77000000000001,Mobile Payment,Lake Rachael,12:01:34,Middle-aged (50-64),Winter,None,No
1000000148,2021-08-15,Alexis Daugherty,['Donuts'],1,12.94,Debit Card,Jonesland,08:33:31,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000000149,2021-02-27,Robert Bradford,"['Bubble Bath', 'Cereal', 'Snack Cakes', 'Messenger Bag', 'Shower Curtain', 'Matches']",6,73.93,Credit Card,Port Patrickton,11:16:58,Adult (30-49),Summer,Discount on Selected Items,No
1000000150,2020-07-17,Elijah Torres,"['Dish Soap', 'Glass Cleaner', 'Scrubbers', 'Wine', 'Sandals', 'Vegetable Oil', 'Ice Cream Bars', 'Carry-on Bag']",8,88.11,Debit Card,Blankenshipchester,16:11:05,Young Adult (20-29),Spring,BOGO (Buy One Get One),Yes
1000000151,2022-03-06,Amy Davis,"['Nail Clippers', 'Water', 'Sorbets', 'Boots']",4,33.89,Debit Card,West Jasonberg,09:38:44,Young Adult (20-29),Summer,Discount on Selected Items,No
1000000152,2021-03-23,Kimberly Hood,"['Razors', 'Umbrella', 'Light Bulbs']",3,21.89,Mobile Payment,Port Christopher,01:26:11,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000000153,2021-11-26,Gina Davis,['Cookies'],1,6.97,Mobile Payment,South Ashleystad,19:13:27,Senior (65+),Summer,Discount on Selected Items,Yes
1000000154,2022-06-18,Krista Hughes,"['Protein Powder', 'Sneakers', 'Photo Albums']",3,47.879999999999995,Cash,Charlestown,21:46:18,Teenager (13-19),Spring,BOGO (Buy One Get One),Yes
1000000155,2020-12-08,Joshua Young,"['Ruler', 'Ice Cream Cones', 'Bug Spray', 'Boots', 'Photo Albums', 'Sugar']",6,78.66,Mobile Payment,Gonzaleschester,22:51:19,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000000156,2021-08-16,Karen Carroll,"['Light Bulbs', 'Tea', 'Fabric Softener', 'Frozen Chicken Nuggets', 'Suitcase']",5,32.22,Debit Card,North Cathy,10:49:05,Senior (65+),Fall,Discount on Selected Items,No
1000000157,2020-03-01,Steven Rodriguez,"['Cream Cheese', 'Briefcase', 'Winter Hat', 'Tweezers', 'Garlic Powder', 'Sunglasses']",6,67.12,Mobile Payment,Ramosbury,04:35:32,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000000158,2022-08-26,Candace Brooks,"['Ice Cream Tubs', 'Frozen Garlic Bread', 'Hairbrush', 'Cookies']",4,36.080000000000005,Mobile Payment,North Danielview,18:25:54,Senior (65+),Winter,Discount on Selected Items,No
1000000159,2022-12-04,Robert Leon,['Coat'],1,8.42,Credit Card,Hebertmouth,07:34:42,Senior (65+),Fall,None,Yes
1000000160,2021-03-05,Katie Taylor,"['Bubble Wrap', 'Soy Sauce', 'Extension Cord']",3,27.35,Debit Card,Barryland,11:48:13,Middle-aged (50-64),Winter,None,Yes
1000000161,2020-11-02,Joshua Murray,"['Kettlebells', 'Index Cards']",2,11.559999999999999,Cash,Shelbyville,06:35:07,Adult (30-49),Fall,Discount on Selected Items,No
1000000162,2022-07-16,Kristen Fernandez,"['Suitcase', 'Onion Powder', 'Notebooks', 'Oats']",4,27.25,Cash,Michelechester,19:17:47,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000000163,2021-10-23,Jonathan Jackson,"['Frozen Pancakes', 'Pens', 'Comb', 'Gloves', 'Frozen Vegetables', 'Sugar']",6,69.15,Cash,Blairbury,23:24:07,Middle-aged (50-64),Fall,None,Yes
1000000164,2023-04-07,Ryan Garcia,"['Frozen Fish Sticks', 'Hairbrush', 'Heels', 'Jeans', 'Envelopes', 'Water']",6,66.17,Debit Card,Olsonhaven,21:04:32,Young Adult (20-29),Spring,Discount on Selected Items,No
1000000165,2022-12-29,Cody Fitzgerald,"['Dumbbells', 'Allergy Medicine', 'Carry-on Bag']",3,34.300000000000004,Cash,Williamsport,15:50:55,Young Adult (20-29),Winter,BOGO (Buy One Get One),Yes
1000000166,2021-10-21,Andrew Martin,"['Ice Cream Tubs', 'Frozen Pie', 'Flip Flops', 'Pepper', 'Headbands', 'Detergent']",6,78.4,Mobile Payment,Lauraside,09:58:53,Adult (30-49),Fall,None,Yes
1000000167,2021-09-16,Melissa Barnes,"['Frozen Fruit', 'Raisins', 'Moving Boxes', 'Passport Holder', 'Underwear', 'Frozen Chicken Nuggets', 'Candles', 'Tape', 'Deodorant', 'Barbecue Sauce', 'Leggings']",11,174.48000000000002,Cash,Madelineside,09:31:39,Teenager (13-19),Spring,Discount on Selected Items,Yes
1000000168,2022-04-27,Kristen Key,"['Bubble Wrap', 'Brown Sugar', 'Kettlebells', 'Skirt', 'Workout Clothes', 'Paper Cups']",6,35.41,Cash,Colemanland,12:45:36,Middle-aged (50-64),Fall,BOGO (Buy One Get One),Yes
1000000169,2022-05-24,Daniel Mclaughlin,"['Shampoo', 'Vinegar', 'Towels', 'Batteries']",4,26.21,Mobile Payment,New Johnburgh,11:21:20,Teenager (13-19),Winter,None,Yes
1000000170,2021-11-25,Isaac Johnson,"['Jelly', 'Pencils', 'Energy Drinks', 'Bubble Bath', 'Goggles', 'Syrup', 'Floss', 'Ice Cream Tubs', 'Hot Sauce']",9,75.64000000000001,Debit Card,New Rebeccachester,10:21:35,Adult (30-49),Spring,Discount on Selected Items,No
1000000171,2022-03-06,Alexandria Pittman,['Handbag'],1,14.83,Cash,Kyleberg,12:24:47,Teenager (13-19),Summer,Discount on Selected Items,Yes
1000000172,2021-06-25,Thomas Leon,"['Passport Holder', 'Leggings', 'Nail Polish Remover', 'Paprika']",4,63.33,Mobile Payment,Kellyshire,19:51:01,Teenager (13-19),Winter,BOGO (Buy One Get One),Yes
1000000173,2022-10-07,Deanna Hayden,"['Swim Trunks', 'Energy Drinks', 'Light Bulbs', 'Canned Vegetables', 'Frozen Cake', 'Photo Albums', 'Frozen Cookies']",7,101.81,Cash,South Matthew,21:15:36,Adult (30-49),Spring,Discount on Selected Items,Yes
1000000174,2021-12-10,Rachel Roth DDS,"['Muffins', 'Duct Tape', 'Shoes', 'Colored Pencils', 'Raincoat']",5,40.59,Cash,South Madison,11:41:30,Middle-aged (50-64),Summer,None,Yes
1000000175,2020-07-12,Bryan Riddle,"['Sugar', 'Aluminum Foil', 'Syrup', 'Raisins', 'Gelato', 'Wallet', 'Capri Pants', 'Plastic Wrap', 'Bra', 'Extension Cord', 'Sponges']",11,105.51,Debit Card,Port Jenniferfurt,10:47:16,Middle-aged (50-64),Spring,BOGO (Buy One Get One),No
1000000176,2022-07-11,Pamela Alvarado,"['Soy Sauce', 'Underwear', 'Napkins', 'Tape']",4,49.94,Credit Card,Tammychester,22:12:08,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000177,2021-04-17,Michele Jensen,"['Photo Albums', 'Frozen Cake', 'Batteries', 'Yogurt', 'Laundry Detergent', 'Instant Noodles', 'Leggings']",7,102.43,Credit Card,East Carrietown,14:08:29,Adult (30-49),Summer,None,No
1000000178,2021-05-09,Danny Armstrong,"['Canned Tuna', 'Mouthwash', 'Gum', 'Garlic Powder', 'Bathrobe', 'Swim Cap', 'Protein Shakes', 'Hat', 'Oranges']",9,105.26,Credit Card,Port Zachary,11:27:45,Senior (65+),Summer,None,Yes
1000000179,2022-05-02,Selena Ward,"['Cheese', 'Gelato', 'Multi-Surface Cleaner', 'Ice Cream Bars', 'Passport Holder', 'Spaghetti', 'Swim Cap', 'Aluminum Foil', 'Muffins', 'Frozen Fruit', 'Capri Pants', 'Bikini']",12,108.91000000000001,Debit Card,Josephshire,15:12:40,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000000180,2023-06-25,Jason Jordan,"['Washcloths', 'Winter Hat', 'Band-Aids']",3,34.82,Debit Card,Lake Larry,22:51:42,Young Adult (20-29),Winter,Discount on Selected Items,No
1000000181,2021-08-11,Jessica Moore,"['Pasta', 'Cinnamon', 'Ice Cream Bars', 'Chips', 'Honey']",5,58.24999999999999,Mobile Payment,New Kevinshire,08:58:55,Adult (30-49),Fall,None,Yes
1000000182,2021-08-09,Mackenzie Delacruz,"['Disinfectant Wipes', 'Candy Bars', 'Goggles', 'Pens', 'Cashews', 'Hat', 'Frozen Garlic Bread']",7,96.3,Credit Card,East Justin,15:45:53,Adult (30-49),Summer,Discount on Selected Items,No
1000000183,2022-07-21,Valerie Scott,['Bathrobe'],1,19.53,Cash,North Amy,09:56:00,Young Adult (20-29),Fall,None,No
1000000184,2023-05-26,Kristy Bush,"['Jelly', 'Flashlight', 'Peanut Butter', 'Plastic Utensils', 'Sweatshirt', 'Picture Frames', 'Hand Sanitizer']",7,52.50000000000001,Cash,New Cindymouth,16:02:46,Adult (30-49),Summer,None,Yes
1000000185,2023-03-15,Tonya Benson,"['Detergent', 'Jelly', 'Comb', 'Batteries']",4,55.86,Mobile Payment,Kirkfort,11:42:51,Young Adult (20-29),Winter,None,Yes
1000000186,2023-12-14,Leslie Gibbs,"['Folders', 'Hot Sauce', 'Ice Cream Sandwiches', 'Cold Medicine', 'Rice']",5,43.2,Cash,Hansenshire,15:30:49,Young Adult (20-29),Summer,Discount on Selected Items,No
1000000187,2020-03-31,Susan Snyder,"['Jeans', 'Muffins', 'Eggs', 'Picture Frames', 'Lollipops', 'Messenger Bag', 'Iced Tea']",7,73.29,Mobile Payment,West Sarah,12:58:54,Young Adult (20-29),Fall,Discount on Selected Items,No
1000000188,2022-02-13,Denise Frost,['Pull-up Bar'],1,17.91,Credit Card,Marcberg,09:12:37,Adult (30-49),Winter,Discount on Selected Items,No
1000000189,2021-06-14,Richard Turner,"['Index Cards', 'Trail Mix', 'Comb', 'Water']",4,46.61,Credit Card,West Rachelview,11:03:06,Senior (65+),Winter,Discount on Selected Items,Yes
1000000190,2021-06-16,Jacob Ramos,"['Folders', 'Luggage', 'Plastic Wrap']",3,16.26,Mobile Payment,Lake Christopher,09:05:32,Adult (30-49),Spring,None,No
1000000191,2021-03-29,Ronald Morgan,"['Envelopes', 'Flats', 'Underwear']",3,42.599999999999994,Mobile Payment,Port Paula,10:19:56,Teenager (13-19),Winter,BOGO (Buy One Get One),No
1000000192,2022-05-14,Jessica Davis,"['Napkins', 'Nail Polish', 'Binders', 'Oranges', 'Pants', 'Ice Cream Bars', 'Oats', 'Workout Clothes', 'Gelato']",9,76.03999999999999,Cash,Amandafort,17:30:18,Adult (30-49),Fall,Discount on Selected Items,Yes
1000000193,2023-01-12,Tracy Patrick,['Leggings'],1,19.44,Cash,Anthonyfurt,09:32:57,Young Adult (20-29),Spring,Discount on Selected Items,No
1000000194,2022-08-16,Tiffany Lee,"['Gum', 'Trail Mix', 'Backpack']",3,31.86,Credit Card,North Kimbury,09:27:20,Young Adult (20-29),Fall,Discount on Selected Items,Yes
1000000195,2020-04-14,Henry Fuller,"['Salt', 'Gelato', 'Baking Powder', 'Cold Medicine', 'Iced Tea', 'Hand Sanitizer']",6,53.92,Debit Card,North Justin,10:54:34,Middle-aged (50-64),Summer,None,Yes
1000000196,2021-11-11,Michael Bradshaw,"['Jacket', 'Toilet Bowl Cleaner']",2,17.75,Debit Card,Port Jenniferstad,11:30:02,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000197,2023-04-22,Steven Martin,"['Purse', 'Butter', 'Cashews', 'Toilet Bowl Cleaner', 'Backpack', 'Heels', 'Granola Bars', 'Raincoat']",8,72.30000000000001,Debit Card,Stephenton,09:55:54,Adult (30-49),Summer,Discount on Selected Items,No
1000000198,2021-07-18,Ricky Short,"['Moving Boxes', 'Elliptical', 'Notebook Paper', 'Bread', 'Notebooks', 'Belt']",6,78.97999999999999,Cash,East Joseph,10:29:45,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000000199,2021-02-09,Amy Lewis,"['Frozen Waffles', 'Frozen Cookies', 'Muffins', 'Frozen Vegetables', 'Sandals', 'Frozen Dinners']",6,50.160000000000004,Debit Card,Grosshaven,09:22:24,Teenager (13-19),Fall,BOGO (Buy One Get One),Yes
1000000200,2021-06-04,Yolanda Espinoza,"['Pickles', 'Oats', 'Elliptical', 'Pens']",4,31.439999999999998,Debit Card,North Kenneth,17:49:45,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000201,2022-06-12,Lisa Bailey,"['Heels', 'Frozen Pizza', 'Towels', 'Raisins', 'Bagels', 'Frozen Chicken Nuggets', 'Bathrobe', 'Calculator', 'Canned Soup']",9,84.52,Debit Card,Port Danashire,20:50:12,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000000202,2021-03-18,Melanie Fox,"['Milk', 'Colored Pencils', 'Sunscreen', 'Facial Tissue']",4,30.78,Cash,New Mitchell,16:07:16,Senior (65+),Fall,BOGO (Buy One Get One),Yes
1000000203,2020-09-11,Felicia Baker,"['Tote Bag', 'Stain Remover', 'Binders', 'Chocolate', 'Rice', 'Frozen Breakfast Sandwiches', 'Fabric Softener', 'Winter Hat']",8,85.24000000000001,Cash,Hillhaven,04:33:48,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000000204,2020-01-18,Michael Richardson,"['Shelving', 'Chips', 'Sunglasses', 'Frozen Cake', 'Charcoal', 'Cough Drops']",6,48.32,Mobile Payment,Port Sarah,18:35:51,Young Adult (20-29),Fall,Discount on Selected Items,Yes
1000000205,2020-07-09,Kimberly Fernandez,"['Pants', 'Underwear', 'Bikini', 'Napkins', 'Sneakers']",5,52.37,Mobile Payment,Tinaland,14:56:33,Middle-aged (50-64),Fall,None,No
1000000206,2022-09-19,Sandra Braun,"['Chili Powder', 'Canned Tuna', 'Almonds', 'Granola Bars', 'Gloves', 'Jeans', 'Foam Roller']",7,68.13,Debit Card,East Michael,13:15:53,Middle-aged (50-64),Summer,BOGO (Buy One Get One),No
1000000207,2020-04-07,Michelle King,"['Nail Polish', 'Peanut Butter', 'Pull-up Bar', 'Cough Drops', 'Sunglasses', 'Extension Cord']",6,66.83,Mobile Payment,Phillipsshire,17:43:18,Teenager (13-19),Summer,BOGO (Buy One Get One),No
1000000208,2021-04-25,Robert Day,"['Candy Bars', 'Garlic Powder']",2,32.88,Debit Card,East Laura,20:03:26,Senior (65+),Winter,None,Yes
1000000209,2021-02-06,Tammy Washington,"['Bikini', 'Pasta', 'Exercise Ball', 'Picture Frames', 'Ice Cream Cones']",5,63.04,Cash,East Christopherview,13:08:36,Teenager (13-19),Summer,None,No
1000000210,2023-03-30,Daniel Hill,"['Coat', 'Cashews', 'Suitcase']",3,21.78,Credit Card,Patrickburgh,19:22:16,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000000211,2023-04-25,Todd Barnett,"['Ice Cream Sandwiches', 'Swim Trunks', 'Skirt', 'Paprika', 'Envelopes', 'Frozen Fish Sticks', 'Briefcase', 'Milk', 'Bug Spray', 'Shoes', 'Workout Clothes']",11,130.52,Debit Card,Bullockfurt,18:43:53,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000000212,2020-03-02,John Tucker,"['Mints', 'Umbrella', 'Wine']",3,43.44,Cash,Paulashire,14:02:58,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000000213,2020-07-20,Glenda May,"['Mac and Cheese', 'Ziploc Bags', 'Foam Roller', 'Sponges']",4,31.32,Credit Card,Port Jacob,20:45:59,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000000214,2021-01-06,Scott Oconnor,"['Nail Polish', 'Frozen Breakfast Sandwiches', 'Plastic Cups', 'Exercise Bike']",4,47.949999999999996,Cash,Cynthiashire,08:35:53,Middle-aged (50-64),Fall,None,Yes
1000000215,2020-08-13,Alex Edwards,"['Batteries', 'Headbands', 'Swim Cap', 'Cookies', 'Frozen Burritos']",5,62.04,Debit Card,Lake Holly,20:10:58,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000000216,2021-11-30,Maria Cook,"['Shelving', 'Ziploc Bags', 'Photo Albums', 'Picture Frames', 'Yoga Pants', 'Yogurt', 'Plastic Cups']",7,56.370000000000005,Debit Card,South Daniel,21:57:41,Young Adult (20-29),Fall,None,Yes
1000000217,2023-10-08,Margaret Gill,"['T-Shirt', 'Mustard', 'Water Bottle', 'Bagels']",4,35.95,Credit Card,Kingshire,16:51:52,Senior (65+),Fall,None,Yes
1000000218,2021-08-10,Brian Ayala,"['Pasta', 'Sunscreen', 'Extension Cord', 'Paper Towels']",4,50.58,Cash,Christiefurt,17:35:18,Middle-aged (50-64),Spring,None,Yes
1000000219,2022-09-20,Dylan Estes,"['Gym Towel', 'Jelly', 'Scarf', 'Shower Shoes', 'Frozen Cookies']",5,38.81,Cash,Christopherville,09:18:48,Teenager (13-19),Spring,Discount on Selected Items,No
1000000220,2022-01-13,Billy Mcmillan,"['Protein Powder', 'Photo Albums', 'Pretzels', 'Raincoat', 'Raisins', 'Sports Bra', 'Mayonnaise']",7,89.93,Mobile Payment,Hughesstad,23:20:19,Adult (30-49),Summer,None,No
1000000221,2023-09-08,Amy Jones,"['Candy Bars', 'Sports Bra', 'Energy Drinks', 'Rug', 'Sponges']",5,78.32,Mobile Payment,Barryfort,10:06:38,Young Adult (20-29),Spring,Discount on Selected Items,Yes
1000000222,2021-07-26,Andrew Estrada,"['Sandals', 'Washcloths', 'Slippers', 'Purse', 'One-Piece Swimsuit', 'Flashlight']",6,62.38,Credit Card,Cummingsport,15:28:37,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000000223,2022-08-24,Eric Kline,"['Packing Tape', 'Ziploc Bags', 'Toilet Paper', 'Canola Oil']",4,24.12,Debit Card,North Pamela,11:54:09,Young Adult (20-29),Spring,None,Yes
1000000224,2020-06-21,Norma Franklin,"['Frozen Bagels', 'Belt', 'Shower Shoes', 'Ice Cream Cones', 'Oats', 'Pretzels', 'Nail Polish', 'Scissors']",8,93.53,Credit Card,Lake Zachary,08:04:55,Senior (65+),Summer,None,Yes
1000000225,2021-06-28,Jason Smith,"['Trail Mix', 'Raincoat', 'Tweezers', 'Swim Cap', 'Winter Hat', 'Canola Oil', 'Exercise Ball', 'Carry-on Bag', 'Moving Boxes', 'Chewing Gum']",10,90.67999999999999,Debit Card,Lake Robertmouth,10:04:18,Young Adult (20-29),Winter,Discount on Selected Items,No
1000000226,2020-02-22,Shelley Carpenter,"['Juice', 'Light Bulbs', 'Jeans', 'Messenger Bag']",4,45.370000000000005,Credit Card,East Pamelahaven,21:11:09,Adult (30-49),Winter,Discount on Selected Items,No
1000000227,2022-01-18,Vickie Martinez,"['Protein Powder', 'Beer', 'Backpack', 'Trash Bags']",4,52.07000000000001,Debit Card,Harryton,06:53:24,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000000228,2022-07-15,Allison Vega,"['Pain Relievers', 'Trash Bags']",2,15.55,Mobile Payment,West Susan,11:15:21,Senior (65+),Spring,None,No
1000000229,2020-10-08,Latasha Francis DDS,"['First Aid Kit', 'Peanuts', 'Bubble Wrap', 'Honey']",4,45.37,Mobile Payment,Daviston,15:45:14,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
